region,state,date,case_day,cases,death_day,deaths,day,%var_case_day,%var_death_day,avg7_cases,avg7_deaths,perc_death,avg7_perc_death
Nordeste,PE,2020-03-29,5,73,0,5,18,-58.33,-100.0,5.0,0.0,6.85,4.25
Nordeste,PE,2020-03-30,5,78,1,6,19,0.0,0.0,5.0,0.0,7.69,5.35
Nordeste,PE,2020-03-31,9,87,0,6,20,80.0,-100.0,6.0,0.0,6.9,6.34
Nordeste,PE,2020-04-01,8,95,2,8,21,-11.11,0.0,7.0,1.0,8.42,7.23
Nordeste,PE,2020-04-02,11,106,1,9,22,37.5,-50.0,8.0,0.0,8.49,7.55
Nordeste,PE,2020-04-03,30,136,1,10,23,172.73,0.0,11.0,0.0,7.35,7.58
Nordeste,PE,2020-04-04,40,176,4,14,24,33.33,300.0,15.0,1.0,7.95,7.66
Nordeste,PE,2020-04-05,25,201,7,21,25,-37.5,75.0,18.0,2.0,10.45,8.18
Nordeste,PE,2020-04-06,22,223,9,30,26,-12.0,28.57,20.0,3.0,13.45,9.0
Nordeste,PE,2020-04-07,129,352,4,34,27,486.36,-55.56,37.0,4.0,9.66,9.4
Nordeste,PE,2020-04-08,49,401,12,46,28,-62.02,200.0,43.0,5.0,11.47,9.83
Nordeste,PE,2020-04-09,154,555,10,56,29,214.29,-16.67,64.0,6.0,10.09,10.06
Nordeste,PE,2020-04-10,129,684,9,65,30,-16.23,-10.0,78.0,7.0,9.5,10.37
Nordeste,PE,2020-04-11,132,816,7,72,31,2.33,-22.22,91.0,8.0,8.82,10.49
Nordeste,PE,2020-04-12,144,960,13,85,32,9.09,85.71,108.0,9.0,8.85,10.26
Nordeste,PE,2020-04-13,194,1154,17,102,33,34.72,30.77,133.0,10.0,8.84,9.6
Nordeste,PE,2020-04-14,130,1284,13,115,34,-32.99,-23.53,133.0,11.0,8.96,9.5
Nordeste,PE,2020-04-15,200,1484,28,143,35,53.85,115.38,154.0,13.0,9.64,9.24
Nordeste,PE,2020-04-16,199,1683,17,160,36,-0.5,-39.29,161.0,14.0,9.51,9.16
Nordeste,PE,2020-04-17,323,2006,26,186,37,62.31,52.94,188.0,17.0,9.27,9.13
Nordeste,PE,2020-04-18,187,2193,19,205,38,-42.11,-26.92,196.0,19.0,9.35,9.2
Nordeste,PE,2020-04-19,266,2459,11,216,39,42.25,-42.11,214.0,18.0,8.78,9.19
Nordeste,PE,2020-04-20,231,2690,18,234,40,-13.16,63.64,219.0,18.0,8.7,9.17
Nordeste,PE,2020-04-21,218,2908,26,260,41,-5.63,44.44,232.0,20.0,8.94,9.17
Nordeste,PE,2020-04-22,390,3298,22,282,42,78.9,-15.38,259.0,19.0,8.55,9.01
Nordeste,PE,2020-04-23,221,3519,30,312,43,-43.33,36.36,262.0,21.0,8.87,8.92
Nordeste,PE,2020-04-24,480,3999,40,352,44,117.19,33.33,284.0,23.0,8.8,8.86
Nordeste,PE,2020-04-25,508,4507,29,381,45,5.83,-27.5,330.0,25.0,8.45,8.73
Nordeste,PE,2020-04-26,391,4898,34,415,46,-23.03,17.24,348.0,28.0,8.47,8.68
Nordeste,PE,2020-04-27,460,5358,35,450,47,17.65,2.94,381.0,30.0,8.4,8.64
Nordeste,PE,2020-04-28,366,5724,58,508,48,-20.43,65.71,402.0,35.0,8.87,8.63
Nordeste,PE,2020-04-29,470,6194,30,538,49,28.42,-48.28,413.0,36.0,8.69,8.65
Nordeste,PE,2020-04-30,682,6876,27,565,50,45.11,-10.0,479.0,36.0,8.22,8.56
Nordeste,PE,2020-05-01,458,7334,38,603,51,-32.84,40.74,476.0,35.0,8.22,8.47
Nordeste,PE,2020-05-02,811,8145,25,628,52,77.07,-34.21,519.0,35.0,7.71,8.37
Nordeste,AL,2020-03-08,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Nordeste,AL,2020-03-09,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
Nordeste,AL,2020-03-10,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
Nordeste,AL,2020-03-11,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
Nordeste,AL,2020-03-12,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
Nordeste,AL,2020-03-13,0,1,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
Nordeste,AL,2020-03-14,0,1,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
